"State","Day","Hospitalizations","ICU","Ventilators"
"Wisconsin",2020-07-05,0,0,0
"Wisconsin",2020-07-06,0,0,0
"Wisconsin",2020-07-07,0,0,0
"Wisconsin",2020-07-08,0,0,0
"Wisconsin",2020-07-09,0,0,0
"Wisconsin",2020-07-10,0,0,0
"Wisconsin",2020-07-11,0,0,0
"Wisconsin",2020-07-12,0,0,0
"Wisconsin",2020-07-13,0,0,0
"Wisconsin",2020-07-14,0,0,0
"Wisconsin",2020-07-15,0,0,0
"Wisconsin",2020-07-16,0,0,0
"Wisconsin",2020-07-17,0,0,0
"Wisconsin",2020-07-18,0,0,0
"Wisconsin",2020-07-19,0,0,0
"Wisconsin",2020-07-20,0,0,0
"Wisconsin",2020-07-21,0,0,0
"Wisconsin",2020-07-22,0,0,0
"Wisconsin",2020-07-23,0,0,0
"Wisconsin",2020-07-24,0,0,0
"Wisconsin",2020-07-25,0,0,0
"Wisconsin",2020-07-26,0,0,0
"Wisconsin",2020-07-27,0,0,0
"Wisconsin",2020-07-28,0,0,0
"Wisconsin",2020-07-29,0,0,0
"Wisconsin",2020-07-30,0,0,0
"Wisconsin",2020-07-31,0,0,0
"Wisconsin",2020-08-01,0,0,0
"Wisconsin",2020-08-02,0,0,0
"Wisconsin",2020-08-03,0,0,0
"Wisconsin",2020-08-04,0,0,0
"West Virginia",2020-04-07,90,15,13
"West Virginia",2020-04-08,126,21,18
"West Virginia",2020-04-09,192,31,27
"West Virginia",2020-04-10,275,44,38
"West Virginia",2020-04-11,354,57,49
"West Virginia",2020-04-12,456,75,64
"West Virginia",2020-04-13,549,92,78
"West Virginia",2020-04-14,628,107,91
"West Virginia",2020-04-15,695,119,101
"West Virginia",2020-04-16,719,126,107
"West Virginia",2020-04-17,719,131,111
"West Virginia",2020-04-18,700,130,110
"West Virginia",2020-04-19,642,125,106
"West Virginia",2020-04-20,570,118,100
"West Virginia",2020-04-21,484,108,92
"West Virginia",2020-04-22,405,99,84
"West Virginia",2020-04-23,328,88,75
"West Virginia",2020-04-24,254,77,66
"West Virginia",2020-04-25,191,67,57
"West Virginia",2020-04-26,144,58,49
"West Virginia",2020-04-27,112,51,43
"West Virginia",2020-04-28,92,42,35
"West Virginia",2020-04-29,71,34,29
"West Virginia",2020-04-30,58,28,23
"West Virginia",2020-05-01,49,21,18
"West Virginia",2020-05-02,41,16,14
"West Virginia",2020-05-03,34,12,10
"West Virginia",2020-05-04,27,8,7
"West Virginia",2020-05-05,21,5,4
"West Virginia",2020-05-06,16,3,3
"West Virginia",2020-05-07,12,2,2
"West Virginia",2020-05-08,8,1,1
"West Virginia",2020-05-09,5,0,0
"West Virginia",2020-05-10,3,0,0
"West Virginia",2020-05-11,2,0,0
"West Virginia",2020-05-12,1,0,0
"West Virginia",2020-05-13,0,0,0
"West Virginia",2020-05-14,0,0,0
"West Virginia",2020-05-15,0,0,0
"West Virginia",2020-05-16,0,0,0
"West Virginia",2020-05-17,0,0,0
"West Virginia",2020-05-18,0,0,0
"West Virginia",2020-05-19,0,0,0
"West Virginia",2020-05-20,0,0,0
"West Virginia",2020-05-21,0,0,0
"West Virginia",2020-05-22,0,0,0
"West Virginia",2020-05-23,0,0,0
"West Virginia",2020-05-24,0,0,0
"West Virginia",2020-05-25,0,0,0
"West Virginia",2020-05-26,0,0,0
"West Virginia",2020-05-27,0,0,0
"West Virginia",2020-05-28,0,0,0
"West Virginia",2020-05-29,0,0,0
"West Virginia",2020-05-30,0,0,0
"West Virginia",2020-05-31,0,0,0
"West Virginia",2020-06-01,0,0,0
"West Virginia",2020-06-02,0,0,0
"West Virginia",2020-06-03,0,0,0
"West Virginia",2020-06-04,0,0,0
"West Virginia",2020-06-05,0,0,0
"West Virginia",2020-06-06,0,0,0
"West Virginia",2020-06-07,0,0,0
"West Virginia",2020-06-08,0,0,0
"West Virginia",2020-06-09,0,0,0
"West Virginia",2020-06-10,0,0,0
"West Virginia",2020-06-11,0,0,0
"West Virginia",2020-06-12,0,0,0
"West Virginia",2020-06-13,0,0,0
"West Virginia",2020-06-14,0,0,0
"West Virginia",2020-06-15,0,0,0
"West Virginia",2020-06-16,0,0,0
"West Virginia",2020-06-17,0,0,0
"West Virginia",2020-06-18,0,0,0
"West Virginia",2020-06-19,0,0,0
"West Virginia",2020-06-20,0,0,0
"West Virginia",2020-06-21,0,0,0
"West Virginia",2020-06-22,0,0,0
"West Virginia",2020-06-23,0,0,0
"West Virginia",2020-06-24,0,0,0
"West Virginia",2020-06-25,0,0,0
"West Virginia",2020-06-26,0,0,0
"West Virginia",2020-06-27,0,0,0
"West Virginia",2020-06-28,0,0,0
"West Virginia",2020-06-29,0,0,0
"West Virginia",2020-06-30,0,0,0
"West Virginia",2020-07-01,0,0,0
"West Virginia",2020-07-02,0,0,0
"West Virginia",2020-07-03,0,0,0
"West Virginia",2020-07-04,0,0,0
"West Virginia",2020-07-05,0,0,0
"West Virginia",2020-07-06,0,0,0
"West Virginia",2020-07-07,0,0,0
"West Virginia",2020-07-08,0,0,0
"West Virginia",2020-07-09,0,0,0
"West Virginia",2020-07-10,0,0,0
"West Virginia",2020-07-11,0,0,0
"West Virginia",2020-07-12,0,0,0
"West Virginia",2020-07-13,0,0,0
"West Virginia",2020-07-14,0,0,0
"West Virginia",2020-07-15,0,0,0
"West Virginia",2020-07-16,0,0,0
"West Virginia",2020-07-17,0,0,0
"West Virginia",2020-07-18,0,0,0
"West Virginia",2020-07-19,0,0,0
"West Virginia",2020-07-20,0,0,0
"West Virginia",2020-07-21,0,0,0
"West Virginia",2020-07-22,0,0,0
"West Virginia",2020-07-23,0,0,0
"West Virginia",2020-07-24,0,0,0
"West Virginia",2020-07-25,0,0,0
"West Virginia",2020-07-26,0,0,0
"West Virginia",2020-07-27,0,0,0
"West Virginia",2020-07-28,0,0,0
"West Virginia",2020-07-29,0,0,0
"West Virginia",2020-07-30,0,0,0
"West Virginia",2020-07-31,0,0,0
"West Virginia",2020-08-01,0,0,0
"West Virginia",2020-08-02,0,0,0
"West Virginia",2020-08-03,0,0,0
"West Virginia",2020-08-04,0,0,0
"Washington",2020-04-07,934,190,161
"Washington",2020-04-08,923,188,160
"Washington",2020-04-09,904,186,158
"Washington",2020-04-10,879,184,156
"Washington",2020-04-11,853,185,157
"Washington",2020-04-12,826,179,152
"Washington",2020-04-13,792,173,147
"Washington",2020-04-14,757,166,141
"Washington",2020-04-15,722,160,136
"Washington",2020-04-16,680,152,129
"Washington",2020-04-17,640,145,123
"Washington",2020-04-18,597,137,116
"Washington",2020-04-19,553,129,109
"Washington",2020-04-20,511,120,102
"Washington",2020-04-21,463,111,94
"Washington",2020-04-22,415,102,86
"Washington",2020-04-23,366,91,78
"Washington",2020-04-24,315,81,69
"Washington",2020-04-25,269,71,61
"Washington",2020-04-26,229,63,53
"Washington",2020-04-27,194,55,46
"Washington",2020-04-28,165,48,40
"Washington",2020-04-29,142,42,36
"Washington",2020-04-30,124,37,31
"Washington",2020-05-01,109,32,27
"Washington",2020-05-02,96,28,24
"Washington",2020-05-03,84,24,20
"Washington",2020-05-04,72,20,17
"Washington",2020-05-05,61,16,14
"Washington",2020-05-06,51,13,11
"Washington",2020-05-07,41,11,9
"Washington",2020-05-08,32,9,7
"Washington",2020-05-09,25,7,6
"Washington",2020-05-10,18,6,5
"Washington",2020-05-11,13,5,4
"Washington",2020-05-12,10,4,3
"Washington",2020-05-13,7,3,2
"Washington",2020-05-14,5,2,2
"Washington",2020-05-15,4,2,2
"Washington",2020-05-16,3,1,1
"Washington",2020-05-17,3,1,1
"Washington",2020-05-18,2,1,1
"Washington",2020-05-19,2,0,0
"Washington",2020-05-20,1,0,0
"Washington",2020-05-21,1,0,0
"Washington",2020-05-22,1,0,0
"Washington",2020-05-23,0,0,0
"Washington",2020-05-24,0,0,0
"Washington",2020-05-25,0,0,0
"Washington",2020-05-26,0,0,0
"Washington",2020-05-27,0,0,0
"Washington",2020-05-28,0,0,0
"Washington",2020-05-29,0,0,0
"Washington",2020-05-30,0,0,0
"Washington",2020-05-31,0,0,0
"Washington",2020-06-01,0,0,0
"Washington",2020-06-02,0,0,0
"Washington",2020-06-03,0,0,0
"Washington",2020-06-04,0,0,0
"Washington",2020-06-05,0,0,0
"Washington",2020-06-06,0,0,0
"Washington",2020-06-07,0,0,0
"Washington",2020-06-08,0,0,0
"Washington",2020-06-09,0,0,0
"Washington",2020-06-10,0,0,0
"Washington",2020-06-11,0,0,0
"Washington",2020-06-12,0,0,0
"Washington",2020-06-13,0,0,0
"Washington",2020-06-14,0,0,0
"Washington",2020-06-15,0,0,0
"Washington",2020-06-16,0,0,0
"Washington",2020-06-17,0,0,0
"Washington",2020-06-18,0,0,0
"Washington",2020-06-19,0,0,0
"Washington",2020-06-20,0,0,0
"Washington",2020-06-21,0,0,0
"Washington",2020-06-22,0,0,0
"Washington",2020-06-23,0,0,0
"Washington",2020-06-24,0,0,0
"Washington",2020-06-25,0,0,0
"Washington",2020-06-26,0,0,0
"Washington",2020-06-27,0,0,0
"Washington",2020-06-28,0,0,0
"Washington",2020-06-29,0,0,0
"Washington",2020-06-30,0,0,0
"Washington",2020-07-01,0,0,0
"Washington",2020-07-02,0,0,0
"Washington",2020-07-03,0,0,0
"Washington",2020-07-04,0,0,0
"Washington",2020-07-05,0,0,0
"Washington",2020-07-06,0,0,0
"Washington",2020-07-07,0,0,0
"Washington",2020-07-08,0,0,0
"Washington",2020-07-09,0,0,0
"Washington",2020-07-10,0,0,0
"Washington",2020-07-11,0,0,0
"Washington",2020-07-12,0,0,0
"Washington",2020-07-13,0,0,0
"Washington",2020-07-14,0,0,0
"Washington",2020-07-15,0,0,0
"Washington",2020-07-16,0,0,0
"Washington",2020-07-17,0,0,0
"Washington",2020-07-18,0,0,0
"Washington",2020-07-19,0,0,0
"Washington",2020-07-20,0,0,0
"Washington",2020-07-21,0,0,0
"Washington",2020-07-22,0,0,0
"Washington",2020-07-23,0,0,0
"Washington",2020-07-24,0,0,0
"Washington",2020-07-25,0,0,0
"Washington",2020-07-26,0,0,0
"Washington",2020-07-27,0,0,0
"Washington",2020-07-28,0,0,0
"Washington",2020-07-29,0,0,0
"Washington",2020-07-30,0,0,0
"Washington",2020-07-31,0,0,0
"Washington",2020-08-01,0,0,0
"Washington",2020-08-02,0,0,0
"Washington",2020-08-03,0,0,0
"Washington",2020-08-04,0,0,0
"Virginia",2020-04-07,1192,209,177
"Virginia",2020-04-08,1348,238,202
"Virginia",2020-04-09,1524,268,228
"Virginia",2020-04-10,1689,301,255
"Virginia",2020-04-11,1847,328,279
"Virginia",2020-04-12,2011,361,307
"Virginia",2020-04-13,2159,393,334
"Virginia",2020-04-14,2313,424,361
"Virginia",2020-04-15,2462,452,385
"Virginia",2020-04-16,2575,480,408
"Virginia",2020-04-17,2698,508,432
"Virginia",2020-04-18,2793,531,451
"Virginia",2020-04-19,2840,549,467
"Virginia",2020-04-20,2854,560,476
"Virginia",2020-04-21,2806,559,475
"Virginia",2020-04-22,2707,553,470
"Virginia",2020-04-23,2568,536,455
"Virginia",2020-04-24,2360,509,433
"Virginia",2020-04-25,2151,479,407
"Virginia",2020-04-26,1952,449,382
"Virginia",2020-04-27,1780,422,359
"Virginia",2020-04-28,1624,393,334
"Virginia",2020-04-29,1489,370,314
"Virginia",2020-04-30,1383,351,298
"Virginia",2020-05-01,1321,331,282
"Virginia",2020-05-02,1261,311,265
"Virginia",2020-05-03,1197,288,245
"Virginia",2020-05-04,1124,268,228
"Virginia",2020-05-05,1058,247,210
"Virginia",2020-05-06,993,228,194
"Virginia",2020-05-07,926,210,178
"Virginia",2020-05-08,857,192,164
"Virginia",2020-05-09,789,178,151
"Virginia",2020-05-10,723,165,141
"Virginia",2020-05-11,662,154,131
"Virginia",2020-05-12,604,142,121
"Virginia",2020-05-13,546,131,111
"Virginia",2020-05-14,500,120,102
"Virginia",2020-05-15,455,110,94
"Virginia",2020-05-16,409,101,85
"Virginia",2020-05-17,368,91,78
"Virginia",2020-05-18,329,82,70
"Virginia",2020-05-19,292,74,63
"Virginia",2020-05-20,259,66,56
"Virginia",2020-05-21,227,58,50
"Virginia",2020-05-22,197,52,44
"Virginia",2020-05-23,173,46,39
"Virginia",2020-05-24,151,40,34
"Virginia",2020-05-25,131,35,30
"Virginia",2020-05-26,113,30,26
"Virginia",2020-05-27,97,26,22
"Virginia",2020-05-28,83,23,19
"Virginia",2020-05-29,70,20,17
"Virginia",2020-05-30,60,17,14
"Virginia",2020-05-31,50,14,12
"Virginia",2020-06-01,42,12,10
"Virginia",2020-06-02,35,10,8
"Virginia",2020-06-03,29,8,7
"Virginia",2020-06-04,24,7,6
"Virginia",2020-06-05,19,6,5
"Virginia",2020-06-06,15,5,4
"Virginia",2020-06-07,12,4,3
"Virginia",2020-06-08,9,3,2
"Virginia",2020-06-09,7,2,2
"Virginia",2020-06-10,5,2,1
"Virginia",2020-06-11,4,1,1
"Virginia",2020-06-12,3,1,1
"Virginia",2020-06-13,2,1,1
"Virginia",2020-06-14,2,1,0
"Virginia",2020-06-15,1,0,0
"Virginia",2020-06-16,1,0,0
"Virginia",2020-06-17,1,0,0
"Virginia",2020-06-18,1,0,0
"Virginia",2020-06-19,0,0,0
"Virginia",2020-06-20,0,0,0
"Virginia",2020-06-21,0,0,0
"Virginia",2020-06-22,0,0,0
"Virginia",2020-06-23,0,0,0
"Virginia",2020-06-24,0,0,0
"Virginia",2020-06-25,0,0,0
"Virginia",2020-06-26,0,0,0
"Virginia",2020-06-27,0,0,0
"Virginia",2020-06-28,0,0,0
"Virginia",2020-06-29,0,0,0
"Virginia",2020-06-30,0,0,0
"Virginia",2020-07-01,0,0,0
"Virginia",2020-07-02,0,0,0
"Virginia",2020-07-03,0,0,0
"Virginia",2020-07-04,0,0,0
"Virginia",2020-07-05,0,0,0
"Virginia",2020-07-06,0,0,0
"Virginia",2020-07-07,0,0,0
"Virginia",2020-07-08,0,0,0
"Virginia",2020-07-09,0,0,0
"Virginia",2020-07-10,0,0,0
"Virginia",2020-07-11,0,0,0
"Virginia",2020-07-12,0,0,0
"Virginia",2020-07-13,0,0,0
"Virginia",2020-07-14,0,0,0
"Virginia",2020-07-15,0,0,0
"Virginia",2020-07-16,0,0,0
"Virginia",2020-07-17,0,0,0
"Virginia",2020-07-18,0,0,0
"Virginia",2020-07-19,0,0,0
"Virginia",2020-07-20,0,0,0
"Virginia",2020-07-21,0,0,0
"Virginia",2020-07-22,0,0,0
"Virginia",2020-07-23,0,0,0
"Virginia",2020-07-24,0,0,0
"Virginia",2020-07-25,0,0,0
"Virginia",2020-07-26,0,0,0
"Virginia",2020-07-27,0,0,0
"Virginia",2020-07-28,0,0,0
"Virginia",2020-07-29,0,0,0
"Virginia",2020-07-30,0,0,0
"Virginia",2020-07-31,0,0,0
"Virginia",2020-08-01,0,0,0
"Virginia",2020-08-02,0,0,0
"Virginia",2020-08-03,0,0,0
"Virginia",2020-08-04,0,0,0
"Vermont",2020-04-07,49,11,9
"Vermont",2020-04-08,48,10,9
"Vermont",2020-04-09,45,10,9
"Vermont",2020-04-10,44,10,9
"Vermont",2020-04-11,42,10,9
"Vermont",2020-04-12,40,9,8
"Vermont",2020-04-13,39,9,7
"Vermont",2020-04-14,39,9,8
"Vermont",2020-04-15,37,8,7
"Vermont",2020-04-16,35,8,7
"Vermont",2020-04-17,33,7,6
"Vermont",2020-04-18,31,7,6
"Vermont",2020-04-19,29,7,6
"Vermont",2020-04-20,26,6,5
"Vermont",2020-04-21,23,6,5
"Vermont",2020-04-22,20,5,4
"Vermont",2020-04-23,17,4,4
"Vermont",2020-04-24,15,4,3
"Vermont",2020-04-25,12,3,3
"Vermont",2020-04-26,9,3,2
"Vermont",2020-04-27,7,2,2
"Vermont",2020-04-28,5,2,2
"Vermont",2020-04-29,4,2,1
"Vermont",2020-04-30,3,1,1
"Vermont",2020-05-01,2,1,1
"Vermont",2020-05-02,2,1,1
"Vermont",2020-05-03,1,1,1
"Vermont",2020-05-04,1,0,0
"Vermont",2020-05-05,1,0,0
"Vermont",2020-05-06,1,0,0
"Vermont",2020-05-07,1,0,0
"Vermont",2020-05-08,0,0,0
"Vermont",2020-05-09,0,0,0
"Vermont",2020-05-10,0,0,0
"Vermont",2020-05-11,0,0,0
"Vermont",2020-05-12,0,0,0
"Vermont",2020-05-13,0,0,0
"Vermont",2020-05-14,0,0,0
"Vermont",2020-05-15,0,0,0
"Vermont",2020-05-16,0,0,0
"Vermont",2020-05-17,0,0,0
"Vermont",2020-05-18,0,0,0
"Vermont",2020-05-19,0,0,0
"Vermont",2020-05-20,0,0,0
"Vermont",2020-05-21,0,0,0
"Vermont",2020-05-22,0,0,0
"Vermont",2020-05-23,0,0,0
"Vermont",2020-05-24,0,0,0
"Vermont",2020-05-25,0,0,0
"Vermont",2020-05-26,0,0,0
"Vermont",2020-05-27,0,0,0
"Vermont",2020-05-28,0,0,0
"Vermont",2020-05-29,0,0,0
"Vermont",2020-05-30,0,0,0
"Vermont",2020-05-31,0,0,0
"Vermont",2020-06-01,0,0,0
"Vermont",2020-06-02,0,0,0
"Vermont",2020-06-03,0,0,0
"Vermont",2020-06-04,0,0,0
"Vermont",2020-06-05,0,0,0
"Vermont",2020-06-06,0,0,0
"Vermont",2020-06-07,0,0,0
"Vermont",2020-06-08,0,0,0
"Vermont",2020-06-09,0,0,0
"Vermont",2020-06-10,0,0,0
"Vermont",2020-06-11,0,0,0
"Vermont",2020-06-12,0,0,0
"Vermont",2020-06-13,0,0,0
"Vermont",2020-06-14,0,0,0
"Vermont",2020-06-15,0,0,0
"Vermont",2020-06-16,0,0,0
"Vermont",2020-06-17,0,0,0
"Vermont",2020-06-18,0,0,0
"Vermont",2020-06-19,0,0,0
"Vermont",2020-06-20,0,0,0
"Vermont",2020-06-21,0,0,0
"Vermont",2020-06-22,0,0,0
"Vermont",2020-06-23,0,0,0
"Vermont",2020-06-24,0,0,0
"Vermont",2020-06-25,0,0,0
"Vermont",2020-06-26,0,0,0
"Vermont",2020-06-27,0,0,0
"Vermont",2020-06-28,0,0,0
"Vermont",2020-06-29,0,0,0
"Vermont",2020-06-30,0,0,0
"Vermont",2020-07-01,0,0,0
"Vermont",2020-07-02,0,0,0
"Vermont",2020-07-03,0,0,0
"Vermont",2020-07-04,0,0,0
"Vermont",2020-07-05,0,0,0
"Vermont",2020-07-06,0,0,0
"Vermont",2020-07-07,0,0,0
"Vermont",2020-07-08,0,0,0
"Vermont",2020-07-09,0,0,0
"Vermont",2020-07-10,0,0,0
"Vermont",2020-07-11,0,0,0
"Vermont",2020-07-12,0,0,0
"Vermont",2020-07-13,0,0,0
"Vermont",2020-07-14,0,0,0
"Vermont",2020-07-15,0,0,0
"Vermont",2020-07-16,0,0,0
"Vermont",2020-07-17,0,0,0
"Vermont",2020-07-18,0,0,0
"Vermont",2020-07-19,0,0,0
"Vermont",2020-07-20,0,0,0
"Vermont",2020-07-21,0,0,0
"Vermont",2020-07-22,0,0,0
"Vermont",2020-07-23,0,0,0
"Vermont",2020-07-24,0,0,0
"Vermont",2020-07-25,0,0,0
"Vermont",2020-07-26,0,0,0
"Vermont",2020-07-27,0,0,0
